"property1","property2","index","url"
"During a CNN interview Wednesday, Dr. Ben Carson proved once again why he should never be taken seriously outside the world of neurosurgery, where he rightfully occupies exalted status. Anchor Chris Cuomo asked the aspirant for the 2016 Republican presidential nomination about same-sex marriage. Carson gave his usual answer about how we should follow the Constitution and how homosexuality is nothing like race and how being gay or lesbian is a choice. But it was the example he used to illustrate his “choice” point that revealed how “Gifted Hands” has a deranged mind.","March 4","1","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/04/ben-carsons-mental-prison-on-gays/"
"Y’all know I am no fan of Ben Carson, an all-but-declared aspirant for the 2016 Republican presidential nomination. The far-right heartthrob likens Obamacare to slavery and homosexuality to beastiality. Just last month at the Iowa Freedom Summit, Carson warned gays that cake makers “might put poison” in their creations if they are forced not to discriminate against legally married same-sex couples (who a majority of the nation believes should have the right to marry, by the way). With stances like that alone, I don’t think “Gifted Hands” should get the keys to the White House.","February 4","15","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"In a lot of ways, Carson, a famed neurosurgeon, is no better than Sarah Palin, the half-term governor of Alaska. They both spend a lot of time complaining about the media. And they both have irritating speaking styles. Hers is a wannabe folksy stand-up comedy routine. His is that of a somnambulant stage-wanderer. But in an interview published in the Hill newspaper Tuesday, Carson said something Palin has never said and will never say.","16","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"Carson is intelligent — some say brilliant given his gifted hands. The intellectual curiosity needed to reach such heights was drilled into him by an illiterate mother who made him and his brother read books. “We had to submit to her written book reports, two apiece each week, which she couldn’t read but we didn’t know that,” Carson told his Iowa audience last month. Contrast that with Palin’s stunning response in 2008 to a simple question from Katie Couric about what she reads to stay abreast of current events.","17","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"","18","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"Palin hasn’t gotten any better over the six and a half years. Instead, the frighteningly unprepared 2008 Republican vice presidential nominee became a best-selling author and reality television star. The Post’s Karen Tumulty reported last week that Palin’s star as a darling of the far right flamed out as a result of her meandering 34-minute snarkfest in Iowa.","19","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"It is a safe bet that I will not agree with Carson on anything. But it is refreshing to hear a new far-right darling say he is studying up on what he doesn’t know and relishes in “never know[ing] too much.” I’ll keep my fingers crossed that what he learns doesn’t translate to policy nonsense that we spend too much time debating. The national conversation on Herman Cain’s inane “9-9-9” tax plan in 2011 was enough.","20","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"Follow Jonathan on Twitter: @Capehartj","21","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/02/04/ben-carson-is-no-sarah-palin-yet/"
"Dr. Ben Carson, who is considering a bid for the GOP presidential nomination, on Wednesday rejected a comparison between the fight for marriage equality and race-based discrimination because, he says, being gay is ""absolutely"" a choice.","March 4","22","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"""It's not the same situation because people have no control over their race, for instance,"" Carson said on CNN Wednesday morning.","23","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"When CNN's Chris Cuomo asked Carson whether or not he believes being gay is a choice, Carson said, ""absolutely.""","24","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"""Because a lot of people who go into prison go into prison straight and when they come out they're gay. So did something happen while they were in there?"" Carson said.","25","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"Cuomo pushed back on the logic behind Carson's argument, pointing out that most gay people don't go to prison. Carson stood by his point.","26","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"""Are you denying that that's true? If in fact that is the case, then it obviously thwarts what you just said,"" Carson responded.","27","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"Regarding same-sex marriage, Carson seemed indicate that he supports domestic partnership rights that do not ""require changing the definition of marriage."" He also said such debates should happen at the state level.","28","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"""Here's what's important: Why do gay people want to get married? Because they want to have various rights. Property rights, visititation rights,"" he said. ""Why can't any two human beings -- I don't care what their sexual orientation is -- why can't they have the legal right to do those things? That does not require changing the definition of marriage.""","29","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"","30","https://www.washingtonpost.com/news/post-politics/wp/2015/03/04/ben-carson-says-being-gay-is-a-choice-points-to-prison-as-an-example/"
"In an interview with CNN's Chris Cuomo on Wednesday morning, likely 2016 presidential candidate Ben Carson, a neurosurgeon, stated his belief that homosexuality is a choice. His evidence for the claim? ""A lot of people who go into prison, [they] go into prison straight and when they come out, they're gay.""","March 4","31","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"","32","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"Carson's comments were a response to Cuomo's questions regarding his opinion on same-sex marriage, which Carson opposes. When Cuomo pointed out that states had voted to uphold racially biased laws, just as they'd voted to ban same-sex marriage, Carson differentiated between race and sexual orientation as rationales for overturning those decisions.","33","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"""The fundamental assumption of the analogy he's using is insane,"" said Helen Eigenberg, professor of criminal justice at the University of Tennessee, who has been studying sexuality and incarceration for about 25 years. ""I don't know of any research that substantiates the [claim] that men go to prison and come out gay. There's no data to support that claim,"" she said.","34","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"""In the 1950s or '60s, there was a concept of situational homosexuality that talked about men going to prison and 'became gay' because of the lack of women,"" Eigenberg said. ""But that concept is not accepted among experts in the field any longer."" Public sexual identity can change, of course; people who are gay aren't always open about it. ""Whether some men believe that they might have come out of prison expressing a different sexual orientation doesn't mean that prison made them gay,"" she continued.","35","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"""Who you fall in love with is never a matter of choice,"" June Reinisch said when reached by phone. A former professor of psychology at Columbia and Rutgers, she ran the famous Kinsey Institute at Indiana University for 11 years. ""Behavior is one thing and the heart is another thing. You ask people, 'Did you choose to be heterosexual?' and they say, 'No, it's who I fell in love with.' It's not a matter of choice. You can choose behavior.""","36","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"A recent poll shows that more than half of Americans disagree with Carson and support the ability of same-sex couples to get married.","37","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/what-experts-say-about-ben-carsons-turning-gay-in-prison-claim/"
"Southern Baptists find themselves in the midst of another political controversy over the upcoming appearance — now canceled — of Ben Carson at their Pastors’ Conference.","April 27","38","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Carson is a celebrated neurosurgeon, conservative commentator and likely presidential candidate. A number of Baptist pastors, especially those affiliated with Baptist21, spoke out against Carson’s appearance. Their concerns were primarily that Carson, as a Seventh-Day Adventist, presumably holds doctrines that fit uneasily with evangelical theology.","39","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Carson has also made statements about Muslims, Jews and Christians all being “God’s children,” perhaps implying that there are multiple paths to God. Hosting Carson and other Republican candidates, the critics said, continues to convey the impression that the Southern Baptist Convention (SBC) is “in bed with the Republican Party,” as Baptist21 put it. Leaders of the Pastors’ Conference “mutually agreed” with Carson that he would withdraw.","40","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"This was a welcome outcome to what had the potential to be a serious snafu for the SBC. Whatever the organizers’ intentions, Baptist21 has this exactly right – hosting any political candidate carries a tacit implication of endorsement. Baptists and other evangelical denominations would do better to stop platforming political candidates at all. This includes handing out political pamphlets and “voter guides” at church.","41","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"The Carson controversy highlights a major question of identity that has been with Baptists a long time, as my new book (with Barry Hankins) “Baptists in America” suggests. Are Baptists insiders or outsiders in American politics and culture? The early experiences of Baptists in colonial America left no doubt — Baptists were persecuted outsiders. Horsewhipped for illegal preaching in Virginia, fined for failing to pay taxes to the Congregationalist Church in New England, they were widely reviled as troublemakers and outlaws.","42","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Over time, however, relentless evangelism and church planting turned Baptist churches into the largest Protestant cohort in America. In areas of the South, they still function like a kind of de facto established church. But are they still outsiders, even if they dominate the American religious landscape?","43","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Since the 1970s, Baptists — especially those affiliated with the Moral Majority and similar movements — have taken a decided turn toward a political insider posture, assuming that they should function as political kingmakers and cozy up with presidential aspirants (most notably Ronald Reagan).","44","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Evangelicals do understandably want to influence political debates on issues from the nature of marriage to immigration policy. But groups like Baptist21 rightly herald the risks of seeking insider status.","45","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"If politics creeps toward the center of the evangelical mission, then the gospel of salvation through the grace of Christ alone can become corrupted by politicization (usually Republicanization, at least for the SBC). Baptists can seem more concerned with preserving nominal Christian culture and aligning with politicians who affirm that culture, rather than proclaiming with laser focus that each person is lost without Christ, and that, as Jesus taught in the Gospel of John, they must be born again.","46","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"From the slave trade to civil rights, Christians have done great good in political advocacy for just causes. But there’s always a risk that seeking and achieving insider status will blur the core biblical message of what it means to be a follower of Jesus.","47","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Thomas S. Kidd is professor of history at Baylor University, and is the author, with Baylor’s Barry Hankins, of “Baptists in America: A History” (Oxford University Press).","48","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Want more religion coverage? Follow Acts of Faith on Twitter or sign up for our newsletter.","49","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Presbyterian Church (USA) changes its constitution to include gay marriage","50","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Supreme Court briefs reveal religious groups don’t agree on how to oppose same-sex marriage","51","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"The world is expected to become more religious — not less","52","https://www.washingtonpost.com/news/acts-of-faith/wp/2015/04/27/southern-baptists-canceled-an-event-with-ben-carson-heres-why-it-matters/"
"Vice President Joe Biden mocked Republican Dr. Ben Carson over the GOP presidential hopeful's recent controversial assertion that homosexuality is a choice, calling the statements “ridiculous” during a speech to the Human Rights Campaign.","March 6","53","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"""Don't misread the political trends. Now, every ridiculous assertion from Dr. Carson on -- I mean, Jesus. God. Oh, God. I mean, it's kind of hard to fathom, isn't it?” Biden said, to laughter and applause. “But think about the universal ridicule. That wouldn't have happened two years, five years ago.”","54","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"Carson, who launched a presidential exploratory committee earlier this week, faced a backlash Wednesday after he pointed to prison behavior as evidence that being gay is a choice.","55","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"""A lot of people who go into prison go into prison straight and when they come out they're gay. So did something happen while they were in there?"" Carson said live on CNN. ""Are you denying that that's true? If in fact that is the case, then it obviously thwarts what you just said.”","56","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"The retired neurosurgeon walked back his comments on Facebook later that day.","57","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"“In a recent interview on CNN, I realized that my choice of language does not reflect fully my heart on gay issues,” he wrote. “I do not pretend to know how every individual came to their sexual orientation. I regret that my words to express that concept were hurtful and divisive. For that I apologize unreservedly to all that were offended.”","58","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"The vice president lauded LGBT activists and their accomplishments, from workplace protection laws to the recognition of same-sex marriages in 37 states.","59","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"“How did this happen? It happened because of the courage of so many of you and so many who went before you,” Biden told the audience. “Where there’s a willingness to directly confront prejudice, bigotry, homophobia, there’s the ability to succeed.”","60","https://www.washingtonpost.com/news/post-politics/wp/2015/03/06/joe-biden-on-ben-carson-comments-i-mean-jesus-god-oh-god/"
"Just because I fervently believe that Ben Carson should never be president of the United States doesn’t mean I can’t tip my hat ever so slightly to his apology for his offensive comments on CNN yesterday. It wasn’t only that the potential 2016 Republican presidential candidate thought that being gay was a personal choice, but it was also the example he used to explain his muddled thinking.","March 5","61","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/05/hat-tip-to-ben-carson-for-apology-on-prison-and-gays/"
"Clearly, criticism of this deranged thinking compelled Carson to issue a mea culpa on Facebook. Yes, he remains unconvinced that gay people are that way because that’s just the way God made them. But his actual apology was worthy of that slight hat-tip I mentioned earlier.","62","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/05/hat-tip-to-ben-carson-for-apology-on-prison-and-gays/"
"Carson also said he supports civil unions and “the right of individual states to sanction gay marriage.” Pretty amazing considering his past rhetoric of disrespect and condescension on the subject. But he also supports the right of states to not sanction marriage equality. How Carson doesn’t see the conflict this creates with the equal-protection clause of the 14th Amendment to the Constitution is beyond me. Thankfully, the Supreme Court will settle the issue this year.","63","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/05/hat-tip-to-ben-carson-for-apology-on-prison-and-gays/"
"This is the second time Carson has acquitted himself relatively well in my eyes in recent weeks. There was that time he admitted to boning up on all the stuff he doesn’t know. And now there’s his willingness to fall on his sword over his rank offensiveness. If only he would work on the substance of his policy positions and the somnolent style in which he delivers them.","64","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/05/hat-tip-to-ben-carson-for-apology-on-prison-and-gays/"
"Follow Jonathan on Twitter: @Capehartj","65","https://www.washingtonpost.com/blogs/post-partisan/wp/2015/03/05/hat-tip-to-ben-carson-for-apology-on-prison-and-gays/"
"Pediatric neurosurgeon Ben Carson finally announced the formation of an exploratory committee for a White House run on Tuesday, doing exactly what everyone has been expecting him to do for months.","March 4","66","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"In a nearly four-minute video, Carson lays out the rationale for his candidacy.","67","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"As a speech on paper, this isn't so bad. The repetition of the ""If I run for president"" refrain provides for a nice rhythm and echo; it's a common rhetorical device for preachers especially. But Carson, who likes to throw rhetorical red meat when he can, has always been rather weak when it comes to actually delivering the goods. The most recent example came Wednesday morning on CNN as he made the case against gay marriage. Typical social conservative fare, right. But even as he argued that gayness is a choice, he delivered a fairly controversial and downright odd statement in that detached tone that is his style.","68","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"Asked by New Day anchor Chris Cuomo if gayness is a choice, Carson said:","69","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"""Absolutely. Because a lot of people who go into prison go into prison straight, and when they come out, they're gay. So, did something happen while they were in there? Ask yourself that question.”","70","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"It's a fiery statement, without the fire. (He also notably said in that same interview that he has learned from his mistakes that he needs to tone down some of his rhetoric. Lesson not learned).","71","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"There's always been a gap between what he says and how he says it. Carson, who tends to speak softly and prefers short sentences, often sounds like a man explaining complex topics to a small child. His pacing is deliberate and precise. He sounds exactly like the surgeon he is.","72","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"But that type of bedside manner isn't great for a political campaign where a candidate must channel and rouse emotions. I've written before about how Carson has inspired a cult-like following among conservatives. His books sell out in Christian bookstores, and before his Fox News contract was canceled, he was a regular on that network. At last week's CPAC, he effectively tied for third place with Sen. Ted Cruz (R-Tex.).","73","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"But in the fundraising race, Carson isn't likely to come close to the top-tier candidates. His viability as a long-shot candidate will be based on his ability to catch fire, earn free media and have memorable showings on a debate stage. Mike Huckabee and Herman Cain, both ministers, were able to do that in the last cycles, because they spoke forcefully and in quotable soundbites. They were both good salesmen -- 9-9-9! -- and Carson is not, at least not yet.","74","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"If he wants to keep competing with the likes of Cruz, he will have to ratchet up his political presentation, or risk being drowned out by more forceful and inspiring contenders.","75","https://www.washingtonpost.com/news/the-fix/wp/2015/03/04/ben-carsons-exploratory-committee-announcement-reveals-one-of-his-big-weaknesses/"
"","March 4","76","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"It’s clear that CNN “New Day” co-anchor Chris Cuomo had prepared for his interview with Ben Carson, the noted former neurosurgeon and likely 2016 presidential candidate. He asked about the Islamic State, he researched a long-ago opinion of Carson’s regarding health care and he pushed him on negotiations with Iran. Yet he couldn’t possibly have foreseen the out-of-nowhere remark that Carson made regarding sexual orientation.","77","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"In a back-and-forth about same-sex marriage, Cuomo noted that federal courts were applying equal-protection rationales to extend marriage to gay couples around the country. Carson made clear his opposition to the trend, saying that the matter should be settled state by state “because the judicial system at the state level has to answer to the people.” But what if the people of the states approve a measure that enforces the tyranny of the majority over an oppressed minority, as happened with slavery, asked Cuomo. Here we pick up the transcript:","78","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"Certainly a lot of things happened while they were in there. Yet the dynamic is scarcely what Carson purports here. When Carson pressed Cuomo to deny the straight-gay prison conversion, Cuomo responded, “I am not denying that that’s true, but I am denying that that’s a basis of understanding homosexuality.” Actually, there are no data to substantiate it, according to one expert.","79","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"Common sense and the American Psychological Association agree that “most people experience little or no sense of choice about their sexual orientation.” And, of course, Carson was trying to talk about choices in an institution designed to deprive people of choices.","80","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"Just yesterday, Carson announced his exploratory committee for a presidential run, meaning that he’s looking to do more outreach. CNN’s competitors would do well to sit down with Carson for further exploration of his unorthodox/simply crazy views, considering they’re so easy to pry out.","81","https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/03/04/cnn-scores-latest-shocking-opinion-of-presidential-hopeful-ben-carson/"
"Ben Carson has done it again.","January 16","82","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"He has said something odd (some might say offensive and inane) and then blamed ""political correctness"" for the backlash.","83","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"From Kasie Hunt's story at NBC News on Carson's comments at the Republican National Committee's winter meeting out in San Diego:","84","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"Yes, the news media has seized on what Carson said. And yes, Carson made this ridiculous comparison at least in part because he knew he would get headlines. But really, it's all the fault of political correctness, right?","85","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"This is classic Carson.","86","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"Carson is out to rid the world of that massive scourge whose purveyors are around every corner, ready to criticize him for what he says. It happened exactly this way when Carson compared modern day America to Nazi Germany. He was criticized, and he then promptly blamed political correctness. It certainly makes it hard for people to defend him. Who wants to defend a comment that can be construed as saying that Americans should be more like the Islamic State? Anyone? (RNC Chairman Reince Priebus told NBC that Carson was really just trying to say that people should stand up for their beliefs in a classic making the best-of-a-terrible situation moment.)","87","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"Should Carson run for president in 2016, as seems likely, expect to hear the famed neurosurgeon mention the evils of political correctness in every speech. He will make comments and comparisons that most people find problematic. Then he will face backlash and get headlines, which is the real goal. And then the finger wagging about political correctness will begin.","88","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"Rinse. Repeat. Over and over again.","89","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
"That's a great recipe for getting attention. It's a terrible recipe for actually winning anything.","90","https://www.washingtonpost.com/news/the-fix/wp/2015/01/16/ben-carson-goes-peak-ben-carson-in-praising-isis-willingness-to-die-for-their-beliefs/"
