"property1","property2","index","url"
"The latest Hillary Clinton flap has begun, prompted by a story in Tuesday’s Times revealing that, during Clinton’s four years as Secretary of State, she used a private e-mail account rather than a government-issued one. The story raised the possibility that this practice may have violated federal record-keeping requirements, and also raised possible security concerns, especially if she was using an e-mail account that wasn’t encrypted. Jason Baron, a former director of litigation at the National Archives and Records Administration, told Michael S. Schmidt, of the Times, “I can recall no instance in my time at the National Archives when a high-ranking official at an executive-branch agency solely used a personal email account for the transaction of government business.”","March 3, 2015","1","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-her-e-mails"
"Following his appearance on NBC’s “Meet the Press” over the weekend, when he declined to offer a full endorsement of Hillary Clinton’s Presidential campaign bid, Mayor Bill de Blasio found himself on the front of New York City’s tabloids on Monday. “STABBED IN DE BACK,” blared the Daily News. The Post ran with “HILL’S FURY” and the subhead “Blaz won’t endorse as prez run official.”","April 13, 2015","16","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"As a former newspaper headline writer, I could admire the “DE BACK” formulation, but I was also keen to read what de Blasio had actually said. He turned out to have described Clinton as “a tremendous public servant” and “one of the most qualified people ever to run for this office.” But unlike New York’s two Democratic senators, Charles Schumer and Kirsten Gillibrand, as well as Governor Andrew Cuomo, de Blasio declined the opportunity to issue a full public endorsement of Clinton’s candidacy, saying, ”We need to see the substance.”","17","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"","18","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Coming from a politician who served in Bill Clinton’s Administration and who helped to run Hillary’s successful campaign for Senate in 2000, these comments were a bit surprising, especially since they were spoken a few hours before Hillary’s official announcement. I am sure they irked some people in the Clinton camp. But before we extrapolate this story into a major breach between Hillary and the progressive wing of the Democratic Party, it’s worth looking in a bit more detail at the economic issues that might divide the two sides.","19","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"“I think progressives all over the country, I think everyday Americans are demanding that their candidates—the President and every other level—really say that we have a plan that we can believe in for addressing income inequality,” de Blasio said, in explaining his wait-and-see attitude. “It has to include increases in wages and benefits. It has to include the willingness to tax the wealthy so we can invest in infrastructure, so we can invest in education.”","20","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"This statement was certainly more specific than what Clinton offered in the video she released to announce her candidacy, in which she says, “Americans have fought their way back from tough economic times. But the deck is still stacked in favor of those at the top. Everyday Americans need a champion.” But in identifying the very rich as the beneficiaries of unfair circumstances rather than of individual enterprise and hard work, and in prioritizing the material circumstances of the middle class, Clinton was clearly pitching her tent on the same turf occupied by progressives like de Blasio and Massachusetts Senator Elizabeth Warren.","21","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"The question, of course, is whether Clinton’s words were just talk. De Blasio was well within his rights to take a noncommittal attitude—indeed, his progressive supporters would have demanded no less. Traditionally, the Clinton wing of the Democratic Party has emphasized promoting “opportunity” over reducing inequality. As Lawrence Mishel, the president of the liberal Economic Policy Institute, pointed out in a blog post last week, that approach has sometimes enabled centrist Democrats to “avoid confronting the top 1 percent’s capture of the lion’s share of income growth. After all, addressing runaway executive pay and a runaway financial sector—the main causes of the top 1 percent’s income gains—smacks of redistribution; and besides, those folks are their donor base.” With Hillary and her staff about to hit up hedge-fund managers, investment bankers, tech moguls, and other rich folks for hefty campaign contributions, the suspicion lingers that, when it comes down to it, her campaign will punt, rather than directly confront, the entrenched problems of income and wealth inequality.","22","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"On the other hand, the political center of gravity has shifted in the Democratic Party, and there are reasons to hope that Clinton will embrace a more progressive, far-reaching agenda than anything that her husband and his fellow New Democrats would have endorsed in the nineteen-nineties. Since the financial crisis and the Great Recession, which were widely perceived to have been the work of Wall Street, inequality and wage stagnation have come to dominate the policy agenda in a way that they didn’t a decade ago. Even in what used to be called the Rubinite wing of the Party, after former Treasury Secretary Robert Rubin, there is a widespread recognition that something more is necessary.","23","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Earlier this year, for instance, the Center for American Progress, a Washington think tank created by John Podesta, Hillary’s campaign manager, issued a lengthy report devoted to the subject of “inclusive prosperity.” It was put together by a commission of economists and policy experts led by Larry Summers, the former Treasury Secretary, and Ed Balls, the senior economic spokesman for the British Labour Party. During the nineties, Summers and Balls were both supporters of a “third way” approach to economic policy, which emphasized deregulation and the power of markets. Today their primary concern is coming up with policies designed to raise wages and ameliorate rising inequality.","24","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Some of the proposals in the C.A.P. report were familiar. The commission called for a rise in the minimum wage and an expansion of the Earned Income Tax Credit program, which provides cash subsidies to low-wage workers. These are both good ideas, and ones that the Obama Administration has also championed. But what was novel, and potentially costly, in the report was the idea of providing temporary wage subsidies to working households that earn as much as eighty or ninety thousand dollars a year. (The current phase-out threshold for the Earned Income Tax Credit is about twenty-three thousand dollars.) “Short-term middle-class tax relief would ideally be provided until income stagnation is overcome,” the report said. “The tax relief could automatically expire in three years or automatically phase out based on Bureau of Labor Statistics data showing improvement in wage growth of a specified amount for the middle class.”","25","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"In another part of the report that seemed to go beyond the New Democrat ethos, the C.A.P. commission endorsed various steps to strengthen the bargaining position of workers and labor unions. In addition to endorsing the more expeditious “card check” method of setting up unions, which is a long-time demand of the labor movement, the report called for automatic government arbitration in instances when employers refuse to bargain collectively with newly formed unions, as well as the mandatory establishment of works councils, before which workers’ grievances could be heard. In an effort to insure that workers reap more of the benefits of corporate profits, which have been growing strongly, the report also recommended expanding tax incentives for employee-share-ownership schemes.","26","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"None of these policies represents a big threat to corporate America. But taken together they could help to tilt the balance of power back toward workers a bit and, over time, to give a boost to wages. After all, it’s no accident that wages and incomes have stagnated in the past thirty years. Under the guise of encouraging economic dynamism and responding to international competition, governments on both sides of the Atlantic have spent three decades undermining the gains that workers made during and after the Second World War. To be sure, factors such as globalization and technological progress were partly responsible for the emergence of wage stagnation, but, with a big gap having opened up between productivity and wages, there is no doubt that policy also played a significant role.","27","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Those at the top of the income distribution have benefitted greatly from the assault on workers’ bargaining power, and from other policies, such as the emasculation of the inheritance tax—one of the few tools available to tackle glaring wealth inequality. Here, too, the C.A.P. report stopped short of endorsing truly radical measures, such as a new tax on wealth, like ones that Thomas Piketty and some other economists have recommended. But the report did call for eliminating a glaring loophole in the tax code, known as the “step-up in basis,” that enables even the very richest families to pass down their fortunes while minimizing their tax liabilities. The report also advocated reforming the mortgage interest deduction and other quirks of the tax code that benefit the wealthy more than anybody else, noting, “Eliminating the tax rules that shelter high-income households and corporations would raise their effective tax rates, make the tax code more progressive, and avoid the waste created by strategies for tax avoidance.”","28","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"To repeat, there is nothing particularly novel or ground-breaking here. Liberals have long advocated levelling the playing field for capital and labor. The Obama Administration has recently called for eliminating the “step-up in basis” and other tax dodges that benefit the ultra-wealthy. What is striking is the convergence in thinking between the center and center-left that has taken place in recent years, as the basic facts about rising inequality have become impossible to ignore. Now it’s up to Clinton and her advisers to exploit this convergence. As long as they are willing to defy some of their more conservative and tax-phobic donors, there is plenty of common ground on which to construct an inequality agenda that will satisfy de Blasio and many other progressives.","29","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Of course, whatever Clinton does, there will still be some left-leaning Democrats who regard certain of her choices as a sop to the one per cent, or who oppose her on other grounds. That is inevitable. But despite the flap over de Blasio’s remarks, a lasting schism between Clinton and most progressives isn’t inevitable.","30","http://www.newyorker.com/news/john-cassidy/hillary-clinton-and-the-democrats-inequality-agenda"
"Since the United Nations complex was completed, in 1952, it has hosted all sorts of events, but surely nothing quite like this one. Hillary Clinton, having earlier in the afternoon delivered an uplifting speech to a conference on women’s empowerment, stood before a blue drape emblazoned with the words “Security Council” and “Conseil de Sécurité” and talked about her e-mails.","March 10, 2015","31","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Actually, that wasn’t the only topic she covered. To begin with, she thanked the United Nations for hosting the conference and putting women’s issues at the fore, and reminded everyone of her past work in that arena. “Twenty years ago, this was a lonelier struggle,” she remarked to the scores of reporters arrayed in front of her, recalling when, in 1995, she travelled to Beijing and spoke at the fourth World Conference on Women.","32","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"If the former Secretary of State and First Lady was nervous, she didn’t let it show. She spoke forcefully and unhurriedly. “I want to comment on a matter in the news today,” she said. But, once again, it was a feint. This time, she upbraided the forty-seven Republican signatories to a newly released open letter, addressed to Iranian leaders, that questions President Obama’s authority to reach an agreement to restrict Iran’s nuclear capabilities. The Republicans were either trying to be helpful to the Iranians or harmful to the Commander-in-Chief, Clinton noted. “Either answer does discredit to the letter’s signatories,” she said.","33","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Finally, she addressed the issue that had occasioned the press conference: the revelations that, during her four years as the nation’s top diplomat, she eschewed an official e-mail account and, instead, used a personal account that fed all of her correspondence through a server located at the Clinton family home in Chappaqua, New York.","34","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"","35","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"There were four things that she wanted to tell the American public, Clinton said. First, “I opted for convenience to use my personal e-mail account, which was allowed by the State Department, because I thought it would be easier to carry just one device for my work and for my personal e-mails, instead of two,” she said. “Looking back, it would have been better if I’d simply used a second e-mail account and carried a second phone, but at the time this didn’t seem like an issue.”","36","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Was that an explanation, an apology, or both? Could she not have maintained two accounts on one device? Rather than stopping to parse, Clinton offered her second point: that the vast majority of her work e-mails were sent to the official accounts of her colleagues and were, therefore, captured on the State Department’s server. Third, she pointed out that, after she left office and the State Department asked her and other former officials to send them copies of any personal e-mails related to her job, “I responded right away and provided all my e-mails that could possibly be work-related.”","37","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Now we were getting to the heart of the matter. Shortly before Clinton spoke, David Gergen, a former communications adviser to Bill Clinton and other Presidents, suggested, from his perch at CNN, that she should “surprise everyone” by promising to hand over the family server and to submit to an independent review process, in which a respected third party would go through all of the server’s contents and decide if it contained anything else that should be forwarded to the official archives. “I think concrete steps are going to go a lot further,” Gergen said, referring to the expected verbal statements.","38","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"On the face of it, that seemed like sound advice. But it turned out to be advice that Clinton wasn’t in a position to take. “We went through a thorough process to identify all of my work-related e-mails and deliver them to the State Department,” she said. “At the end, I chose not to keep my private personal e-mails.” Why so? The messages she jettisoned were “about planning Chelsea’s wedding or my mother’s funeral arrangements, condolence notes to friends, as well as yoga routines, family vacations, the other things you typically find in inboxes.” She added, “No one wants their personal e-mails made public, and I think most people understand that and respect that privacy.”","39","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"It took a few seconds for me to grasp what Clinton was doing: she was attempting to appeal to voters’ sense of fair play, over the heads of her opponents and the media. Not only did she have no intention of handing over more e-mails but the material had been deleted months ago, or so it seemed, without any outside review.","40","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Winding up her prepared remarks with her fourth point, Clinton said that, by handing over all of her work e-mails to the State Department and asking for them to be made public—the latter step she took last week—she had done something unprecedented. And, finally, she repeated that the whole imbroglio had come about in an innocent fashion. “I thought using one device would be simpler,” she said, “and obviously it hasn’t worked out that way.”","41","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Once the question-and-answer session started, the reporters, some of whom had queued up for hours to obtain U.N. credentials, were understandably eager for more details about the deleted e-mails. She said that there had been about sixty thousand e-mails on the personal server in total, and that about half of them were deemed work-related and half of them personal. You didn’t need to be a mathematician, or an investigator for Congressman Darrell Issa (who over the weekend suggested that Clinton could face criminal charges if she failed to coöperate fully with congressional investigators), to appreciate that about thirty thousand e-mails hadn’t been turned over to the State Department.","42","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"“Those e-mails were not in any way related to my work,” Clinton repeated. “I have absolute confidence that the State Department has everything work-related,” she later added. Once she received the request from the department, she said, she had instructed her staff to carry out a thorough investigation, telling it to “err on the side” of disclosing anything that could possibly have been related to her official duties.","43","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"And that was about that. Toward the end, Clinton engaged in some back-and-forth about whether she had obeyed the State Department’s rules, and whether her private e-mail server was vulnerable to security threats. She insisted that she had obeyed the rules, and said that her server was secure. “I did not e-mail any classified material to anyone,” she added.","44","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"In a way, it was a bravura performance. Her body language suggested that she didn’t want to be there, but she stood and answered awkward questions for about fifteen minutes, without losing her cool. The public show of determination looked strong to her supporters, and afterward one of them, the Democratic strategist and pundit Hilary Rosen, said on CNN, “I think she passed a reasonableness test.”","45","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"It remains to be seen whether the public agrees. Practically everyone I have spoken with believes that Clinton set up her private e-mail system not just as a matter of convenience but in order to exert control over what eventually became public. In different circumstances, Jeb Bush, Scott Walker, and many other politicians appear to have done this, too, including some who were serving in the White House during the Bush Administration.","46","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Clinton’s critics will say that, as Secretary of State, she had a duty to meet a higher standard than those who hold less sensitive and powerful offices. They will also continue to demand that she turn over her e-mail server, just in case there’s anything left on it that should be preserved. Her supporters will point out, as she did, that previous Secretaries of State, including Colin Powell, also used personal e-mail accounts, and they will accuse the critics of being conspiracy theorists. One thing’s for sure: the press conference, extraordinary as it was, didn’t put an end to the story.","47","http://www.newyorker.com/news/john-cassidy/hillary-and-her-e-mails-it-was-all-about-convenience"
"Hillary Clinton’s official announcement that she is running for President comes almost ten months to the day that she set out on a book tour to promote “Hard Choices,” a memoir of her four years as Secretary of State. Much has happened since that day, when supporters lined up for hours to get into the Barnes and Noble in Manhattan’s Union Square, where Clinton was signing copies, and some of it will work to her advantage.","April 11, 2015","48","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"With Elizabeth Warren’s refusal to jump into the Democratic primary, Clinton still lacks effective competition, whereas early indications that the Republican contest would turn into a slugfest have been confirmed, with at least half a dozen serious candidates entering, or preparing to enter, the race. In the past year or so, the U.S. economic situation has improved—job growth has picked up (with the exception of last month), and the number of people without health insurance has continued to fall as the effects of the Affordable Care Act have taken hold. Assuming Clinton wins the nomination, both of these things will make it easier for her to defend President Obama’s legacy, and to point to the potential folly, with things improving, of the economy coming under the tutelage of extremist Republicans.","49","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"","50","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"Doubtless, the Republican candidates will subject Clinton to virulent attacks on all manner of subjects, but that could well help her to unite the Democratic Party behind her, and to rally the activists whose support she will need to get out the vote in places such as Florida and Ohio. Moreover, the electoral map remains favorable to the Democrats. If Clinton can carry all of the eighteen states, plus the District of Columbia, that have gone blue in every election since her husband’s first victory, in 1992, she will have two hundred and forty-two electoral votes, leaving her within striking distance of victory. As always, the contest is likely to come down a few battleground states, including Florida, Ohio, and Virginia. If Clinton can hold together the “Obama coalition” of young voters, women, and minorities, she has a very good chance of winning. (On the online-betting sites, she is the firm favorite.)","51","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"While the external circumstances favor Clinton, the preparations for her campaign have been anything but smooth. Her book tour was marred by a series of mini-gaffes—or that’s what the media perceived them to be, anyway. Earlier this year, it emerged that the Clintons’ charitable foundation, which was recently renamed the Bill, Hillary, and Chelsea Clinton Foundation, had taken donations from foreign governments, including repressive ones such as the monarchies that rule Saudi Arabia and the United Arab Emirates. Then came the news that, during her time at the State Department, Clinton set up and operated a private e-mail system, whose server was subsequently wiped clean at her request. Clinton insisted that she had preserved all of the work-related e-mails on her server, about thirty thousand of them, and forwarded copies of them to Congress, but Republicans on Capitol Hill (and on the campaign trail) are unlikely to let the matter drop.","52","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"To be sure, many Democratic strategists insist that the furor over the Clinton Foundation donations and the e-mails are inside-the-Beltway affairs that won’t have any lasting impact on her campaign. But recent opinion polls tell a somewhat different story. In a Gallup poll carried out in early June, 2014, Clinton’s approval rating was fifty-four per cent, and her disapproval rating was forty-three per cent. Now, according to the Huffington Post’s poll-of-polls, her approval rating is forty-eight per cent and her disapproval rating is 46.2 per cent. And two recent polls, from Public Policy Polling and from Fox, show Clinton’s unfavorability rating moving above fifty per cent.","53","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"In the aftermath of the e-mails story, the Republicans also appeared to be eating into Clinton’s putative lead over various G.O.P. candidates in a number of battleground states—gaps that, until recently, had been holding steady. A poll from Quinnipiac University, released a few days ago, showed Clinton tied (statistically speaking) in Colorado and in Iowa with seven Republicans: Jeb Bush, Chris Christie, Scott Walker, Rand Paul, Marco Rubio, Mike Huckabee, and Ted Cruz. (In Colorado, Walker, Paul, and Rubio were actually leading Clinton, but all of their leads were within the poll’s margin of error.) In Virginia, Clinton still seems to be holding her ground. According to the poll, she leads the Republicans by margins that vary from four points to ten points. But over all, the survey’s message was a worrying one for her campaign: “It is difficult to see Secretary Clinton’s slippage as anything other than a further toll on her image from the furor over her e-mail,” the assistant director of the Quinnipiac poll, Peter A. Brown, said.","54","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"Of course, it is very early, and the polling data shouldn’t be taken too seriously. In the old days—I’m talking twenty or thirty years ago—a disapproval rating of more than forty per cent was considered a serious handicap to any candidate, but things have changed. In the current, highly polarized environment, Republicans rarely say they approve of Democrats, or vice versa. At the start of 2012, President Obama’s disapproval rating sat at about fifty per cent, according to Gallup, yet, he handily won reëlection. The key to victory isn’t being popular. It’s being less unpopular than the other candidate and getting your supporters to turn out.","55","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"With a formidable Democratic campaign apparatus to call on and a bruising Republican primary ahead, Clinton shouldn’t have much trouble raising the alarm about the prospect of the G.O.P. controlling the White House, as well as Congress. But, of course, it will be a tough race. The Republicans are coming off a strong performance in the midterms, and the Democrats have occupied the White House for eight years. As Al Gore discovered, in 2000, winning a third Presidential term for your party isn’t easy, even if you win the popular vote.","56","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"Clinton’s first task is to switch the focus away from the e-mails story, which has clearly had an adverse effect on her reputation. Until now, her strategy has been to try to tough it out and move on. But she must be aware that the explanation she provided for setting up her own e-mail operation—it was all a matter of convenience—was a flimsy one, and that it didn’t persuade a lot of people. Referring to the Quinnipiac poll in Colorado, Iowa, and Virginia, Brown said,“In all three of these states, more, and in Colorado many more, registered voters say she is not honest and trustworthy. Voters do think she is a strong leader—a key metric—but unless she can change the honesty perception, running as a competent but dishonest candidate has serious potential problems.”","57","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"Having offered up her version of the e-mails story, Clinton could hardly change tack, but she had to do something to arrest the decline in her numbers. Hence, surely, the decision to launch her campaign now, and then, reportedly, to travel to Iowa in the coming days and, later this month, to New Hampshire. That was clearly the right thing to do. Now Clinton needs to demonstrate that, at the age of sixty-seven, after more than twenty years in the public spotlight, she represents a brighter future rather than a fractious past.","58","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"An important part of her message, and one that the all-male Republican field may well have trouble countering, is that it’s high time for America to elect a female President. But if Clinton is to follow the examples of Margaret Thatcher, Angela Merkel, and Dilma Rousseff, she will also have to project a powerful message about where she wants to lead the country. In policy terms, all indications are that she will run a traditional Democratic campaign, promoting social mobility and emphasizing the interests of the middle class. That’s what Bill Clinton did in 1992; it’s what she did in 2008; and it’s what Obama did in 2012. Given the enduring problems of wage stagnation and rising inequality, it is the appropriate and right agenda.","59","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"The task is to make it sound fresh and convincing. I well recall Michael Dukakis campaigning on his version of the “middle-class agenda,” and it wasn’t enough to carry him to victory over George H. W. Bush. But things have changed since 1988, when the full scale of the economic challenge facing ordinary Americans was only beginning to be understood. Today there is hardly a policy-oriented economist in the country who isn’t concerned, in some way, about issues relating to wage stagnation and inequality. To tackle these problems and to promote what is often referred to as “inclusive prosperity,” Clinton can call on a wide range of experts, and a number of detailed proposals that Democratic think tanks, such as the centrist Center for American Progress and the liberal Economic Policy Institute have laid out in recent reports. The ideas range from raising the minimum wage and encouraging the growth of trade unions, to changing the tax code and investing in infrastructure.","60","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
"Policy wonks, myself included, will be watching closely to see what proposals Clinton adopts and which experts she chooses to rely on. (So far, she’s covering all her bases. A few weeks ago, she spoke at a Center for American Progress event. Last week, she attended a meeting organized by the progressive Roosevelt Institute.) But from the broader perspective of her campaign, the imperative is that she taps into the deep economic insecurity that many Americans feel, and that she is seen to have a credible and sensible agenda for tackling it. And on top of that, of course, she will need to craft a foreign-policy message that addresses Americans’ concerns about the chaos they see enveloping many parts of the world, but that hopefully also goes beyond the hawkish stance that she sometimes adopted in the Senate.","61","http://www.newyorker.com/news/john-cassidy/the-challenge-facing-hillary-clinton"
