"property1","property2","index","url"
"In July, 1953, a former Communist named Manning Johnson testified before the House Un-American Activities Committee about the menacing implications of Bolshevism in American life. He warned that Communists had infiltrated civil-rights organizations, making it difficult to distinguish the movement for racial equality from the movement for centralization and wealth redistribution. The civil-rights movement was often accused of Communist subversion, so little about the appearance warranted particular notice, save for one fact: Johnson was African-American. Black critics howled accusations of racial betrayal, but Johnson was engaged in something subtly different and vastly more interesting: desegregating the American tradition of paranoia.","March 10, 2015","1","http://www.newyorker.com/news/news-desk/ben-carson-paranoid"
"The proximate cause of Rubio’s current problems is well known: his role in co-sponsoring a bipartisan immigration-reform bill that would have established a lengthy pathway to citizenship for law-abiding undocumented immigrants. With the support of Rubio and thirteen other Republicans, the Senate passed the bill in June, 2013. After the bill generated a backlash among conservative and anti-immigration groups and died in the House of Representatives, Rubio backtracked, disavowing the legislation and saying that it wasn’t realistic. But the damage to his reputation on the right had been done. And so, as the race to 2016 began to shape up, Rubio found himself outflanked by other conservative hopefuls, such as Cruz and Walker.","20","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"In the past year or so, Rubio has been trying to regain the trust of his party’s hard-liners, saying that nobody has an automatic right to immigrate to the United States and stressing that improving border security should be the first priority. He’s had some success in this enterprise. “I think that Sen. Rubio has done something that most politicians don’t do,” Jenny Beth Martin, the president and co-founder of the Tea Party Patriots group, told Politico. “He evaluated what went wrong … [and] is working to make sure he doesn’t make the same mistakes again. I think that neutralizes his mistakes.”","21","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"But what use is a Marco Rubio who panders to the right on his defining issue? The Republican Party is chockablock with supine politicians of this sort, and that helps to explain why it has lost the popular vote in five of the last six Presidential elections. The thing that made Rubio an exciting figure a few years ago, the reason he landed on the front of Time magazine, was that he seemed to combine youth, a compelling personal story, and conservative views with a willingness to reach out to parts of the electorate that the G.O.P. had neglected, particularly, but not exclusively, Hispanics. Immigration reform was supposed to be the test case for whether the Republican Party could adopt a more pragmatic and inclusive approach, and when it sunk, it took Rubio down with it.","22","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"The bigger story is that this Republican golden boy fell victim to what I refer to as the three-strikes theory of politics. If you look around, you will find that it generally takes not just one or two but three defeats for an unpopular political party to reform itself and abandon the things that made it unpopular. Because of the influence of established politicians, vested interests, and ideology, all democratic parties tend to resist change. Two strikes aren’t enough to overcome this inertia. Only after a third successive beating at the hands of voters can reformers overcome the ideologues and seize control of the party.","23","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"Of course, it’s only a theory, and it has its exceptions. But look at what happened to the Democratic Party in the nineteen-eighties. After losing to the Republicans for a third successive time in 1988, Bill Clinton and his business-friendly “New Democrats” gradually gained the upper hand and won the 1992 election. Something similar happened in the United Kingdom, when the Labour Party, after defeats in 1981, 1984, and 1987, jettisoned much of its ideological baggage: its commitments to public ownership, unilateral disarmament, and compulsory trade-union membership. The more recent experience in France, which saw the Socialist Party lose Presidential elections in 1995, 2002, and 2007, isn’t quite as stark, perhaps, in that the current President, François Hollande, could hardly be described as a great departure from previous Socialist leaders. But even Hollande, in the run-up to the 2012 Presidential election, advocated for some policies that had previously been considered off limits, such as raising contributions to the retirement system and making it easier for businesses to hire and fire workers.","24","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"Where are the Republican reformers? Despite talk about making the party more electable, the evidence suggests that the G.O.P. ultras, even if they don’t hold many very senior posts in the party, retain an effective veto over any efforts to modernize. With Rubio now parroting the immigration line laid down by Rush Limbaugh, Sean Hannity, Glenn Beck, et al., the task of taming the right wing has passed to Bush, who, to his credit, has not yet backed down from his support for comprehensive immigration reform, including a path to citizenship for the undocumented.","25","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"As I’ve mentioned before, Bush is hardly a moderate. During his eight years as governor of Florida, he pursued a stridently conservative agenda on spending, taxes, labor laws, and many other issues. Still, compared with the likes of Cruz, Walker, and Carson, he’s practically a Rockefeller Republican. But if you look at the surveys of Republican voters collected on Real Clear Politics that I cited earlier, you will find that Bush is stuck at well under twenty per cent. If you then add together the vote shares of Walker, Cruz, Paul, Carson, and Huckabee, all avowedly conservative candidates, you get a total of 53.1 per cent. Add in Rick Perry and Rick Santorum, and the conservative tally is even higher.","26","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"Based on this evidence, the G.O.P. doesn’t look like a party that is ready to embrace change. And that’s why Rubio already looks like an also-ran. Falling afoul of the three-strikes rule, he peaked one election cycle too early.","27","http://www.newyorker.com/news/john-cassidy/marco-rubio-and-the-three-strikes-theory-of-politics"
"Let’s stipulate up front that Scott Walker, the governor of Wisconsin, is an odious politician whose ascension to the Presidency would be a disaster.","February 24, 2015","28","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"Set aside, for a moment, his repeated refusal, in the past few days, to say whether he believes that President Obama loves America, or whether he believes that the President is a Christian, and look instead at Walker’s record running what used to be one of America’s more progressive states. Having cut taxes for the wealthy and stripped many of Wisconsin’s public-sector unions of their collective-bargaining rights, he is now preparing to sign a legislative bill that would cripple unions in the private sector. Many wealthy conservatives, such as the Koch brothers, who have funnelled a lot of money to groups supporting Walker, regard him as someone who’s turning his state into a showcase for what they want the rest of America to look like.","29","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"But just how threatening is he? If you’ve been following the political news during the past week, you may well have the impression that he’s stumbling in his campaign for the 2016 G.O.P. nomination. Among the political commentariat, the consensus of opinion is that Walker’s repeated refusal to distance himself from Rudy Giuliani’s incendiary comments about Obama, and his subsequent encounter with the Washington Post’s Dan Balz and Robert Costa, during which he appeared to question Obama’s religious faith and took some shots at the media for asking him silly questions, weren’t merely reprehensible: they were serious gaffes that raised questions about Walker’s political abilities.","30","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"It wasn’t just liberal columnists who piled on. In a column at the Daily Beast, Matt Lewis, who also writes for the Daily Caller, said that Walker’s comments raised the question of whether he “might not be ready for prime time on the national stage.” Lewis went on: “Conservatives should be worried that Walker hasn’t proven capable of navigating these land mines.” MSNBC’s Joe Scarborough, who is a former G.O.P. congressman, wrote at Politico: “Good candidates know how to make dumb questions look, well, dumb.”","31","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"Rather than deflecting the reporters’ queries about Obama’s beliefs, as other Republicans had done, Walker used them to send a none-too-subtle message to Republican voters. His refusal to say whether Obama was a Christian wasn’t merely a shot at a hostile media. As Dana Milbank, of the Washington Post noted, it allowed Walker to “wink and nod at the far-right fringe where people really believe that Obama is a Muslim from Kenya who hates America.” Milbank also wrote that Walker was “refusing to grant his opponent legitimacy as an American and a Christian.”","32","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"In a more just world, Walker’s indecent and craven antics would disqualify him from playing any further role in the Presidential race. But in the current political environment, his tactics, far from hurting him, may well bolster a candidacy that is already thriving.","33","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"Having cemented his reputation as an economic conservative, Walker is busy making a concerted effort to win over social conservatives and evangelical Christians, some of whom apparently believe that Obama is the Antichrist (or perhaps the Seventh King). Earlier this month, during a trip to London, he refused to say whether he believed in evolution, commenting: “That’s a question a politician shouldn’t be involved in, one way or the other.” In addition to making that hat tip to the Book of Genesis brigade, Walker has been reiterating his opposition to gay marriage and taking a notably harder line on abortion than he did during his gubernatorial reëlection campaign, last year. In a recent meeting with Iowa Republicans, the Times reported earlier this week, he stressed his support for a “personhood amendment” that would define life as beginning at conception and effectively outlaw the termination of pregnancies.","34","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"Evaluated in this context, Walker’s comments, or refusals to comment, about Obama’s beliefs look less like gaffes and more like carefully considered elements of a larger plan—and one that’s working for him. On Tuesday, the research firm Public Policy Polling released the results of a new national survey of Republican voters, which showed Walker leading the G.O.P. race, with twenty-five per cent of the vote. He was seven percentage points ahead of the candidate in second place, Ben Carson, the author and neurosurgeon, and eight percentage points ahead of Jeb Bush. “Walker is climbing fast in the polling because of his appeal to the most conservative elements of the Republican electorate,” said P.P.P. “Among ‘very conservative’ voters he leads with 37% to 19% for Carson, 12% for Bush, and 11% for Huckabee.”","35","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"This is just one poll, and the sample size was small—three hundred and sixteen—but recent state-level polls also show Walker near or in the lead. In California, according to the highly respected Field poll, he’s favored by eighteen per cent of Republicans. Bush is in second place with sixteen per cent, and Rand Paul is in third place with ten per cent. In Texas, a survey carried out by the University of Texas at Austin shows Walker running second, but he’s trailing local boy Ted Cruz by just one percentage point. When a previous poll was taken, in October, only two per cent of Texan Republicans favored Walker; now, he’s standing at nineteen per cent. In South Carolina, according to another P.P.P. survey, he’s also running second, just one point behind Bush, and leading Lindsey Graham, the state’s senior representative in the U.S. Senate.","36","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"It’s still early, very early, of course. But Walker is an ambitious and determined politician who has already been through one tough race—his 2012 recall election—that subjected him to a great deal of media attention and hostility from Democrats. Thanks to his ties to the conservative plutocracy, he’s almost certainly going to have some serious money behind him, and he is trying to pitch his campaign in the sweet spot of G.O.P. primaries, where conservatism and antagonism toward coastal élites meets electability. He has the advantage of youthfulness, at age forty-seven, and, finally, as he pointed out to a convention of Christian broadcasters on Monday, he is, “unlike some out there,” a self-made fellow who “didn’t inherit fame or fortune from my family.” That jab was presumably aimed at Jeb Bush, but if Walker were to get the G.O.P. nomination, it could be modified and directed at Hillary Clinton, assuming that she wins the Democratic nomination.","37","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"For all his awfulness, Walker is a serious contender. We’d better get used to it.","38","http://www.newyorker.com/news/john-cassidy/dangerous-candidacy-scott-walker"
"“I’m running for President, and I hope to earn your support!” the forty-four year-old Texas Senator Ted Cruz said on Twitter, shortly after midnight on Monday, accompanying his tweet with a thirty-second campaign commercial that featured footage of the Golden Gate Bridge, Harley-Davidson motorcycles, Little League baseball, and other iconic scenes.","March 23, 2015","39","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"","40","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"The conventional wisdom is that Cruz hasn’t got a chance, and, as far as the Presidency goes, it’s probably accurate. To many Americans, he is the loudmouth who, in the fall of 2013, less than a year into his first term as a senator, helped bring the federal government to a halt. Noted for railing against President Obama and denying the existence of climate change, he holds views that, according to an analysis by the Web site FiveThirtyEight, make him “more conservative than every recent G.O.P. nominee, every ’12 contender and every plausible ’16 candidate.”","41","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"But if Cruz’s ultra-conservatism rules him out as a serious Presidential contender, it won’t necessarily work to his disadvantage in the Republican primaries, where his first goal is to distinguish himself from other right-wingers who are leading him in the polls, such as Scott Walker, Rand Paul, Mike Huckabee, and Ben Carson. As Herman Cain and Newt Gingrich demonstrated in 2012, the conservative G.O.P. electorate is a fluid one, which falls for articulate rogues who can package age-old nostrums and prejudices in rhetoric that vaguely resembles a coherent political philosophy. Although Cruz is off to a slow start, this weakness should play to his rhetorical skills, which are superior to those of the rest of the G.O.P. field.","42","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"At Princeton, Cruz was a national debating champion (and was, according to a roommate, known to carry a book entitled, “Was Karl Marx A Satanist?”). At Harvard Law School, from which he graduated in 1995, he was also known as a formidable public speaker. “He had brilliant insights and he was clearly among the top students, as revealed by his class responses,” the Harvard professor Alan Dershowitz told the Daily Caller last year.","43","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"About ten hours after sending out his tweet, Cruz took the stage at Liberty University, which Jerry Falwell founded, in 1971, in Lynchburg, Virginia, and which is now the world’s biggest college for evangelical Christians. The weekly convocation at Liberty has long served as a platform for conservative Republicans, and it’s less than two hundred miles from Washington, D.C., which means that it is within easy access for the media hordes. All in all, it’s an ideal location for a conservative candidate in need of a lift.","44","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"Cruz, clad in a conservative dark suit (what else?) and accompanied by his wife, Heidi, and their two young daughters, rose to the occasion. Prowling the stage, he talked for almost half an hour without notes, casting himself as the leader of a “grassroots army” of liberty-loving Christians who would pull America back from the jaws of secular damnation. Although most of the students in the crowd were obliged to attend, Cruz appeared to engage many of them, and he avoided making any slip-ups. As a piece of political theater, it was highly effective.","45","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"He started out by talking about his background as the son of a Cuban immigrant who fought to bring down the dictator Fulgencio Batista during the Cuban revolution, but who subsequently turned against Fidel Castro and, at the age of eighteen, decided to move to the United States. “Imagine, for a second, the hope that was in his heart as he rode that ferry boat across to Key West and got onboard a Greyhound bus to head to Austin, Texas, to begin working, washing dishes, making fifty cents an hour,” Cruz said. But the thoughts of an immigrant fifty-odd years ago weren’t the only thing that he wanted the crowd to imagine. Indeed, as the speech developed, it sounded increasingly like he was channelling John Lennon. But not Lennon the atheist skeptic and peacenik: this was a Liberty University version of the Beatle.","46","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"“Imagine, instead of economic stagnation, booming economic growth,” Cruz said. “Imagine young people coming out of school with four, five, six job offers. … Imagine in 2017 a new President signing legislation repealing every word of Obamacare. … Imagine a simple flat tax that lets every American fill out his or her taxes on a postcard. … Imagine abolishing the I.R.S. … Imagine a federal government that works to defend the sanctity of human life and to uphold the sacrament of marriage. … Imagine a federal government that protects the right to keep and bear arms of all law-abiding Americans.”","47","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"If there were any liberal Democrats tuning in, they were probably hurling things at the screen by now. Cruz wasn’t done. “Imagine repealing every word of Common Core,” he went on. “Imagine a President who stands unapologetically with the nation of Israel.” (That one earned him his biggest cheer yet.) “Imagine a President who says, ‘I will honor the Constitution.’ … Imagine a President who says, ‘We will stand up and defeat radical Islamic terrorism, and we will call it by its name.’ ”","48","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"Appearing to be thoroughly enjoying himself, Cruz conceded that some of his wish list might be difficult, or even impossible, to imagine. He reminded his audience that, in 1979, when Ronald Reagan started his second Presidential campaign, it would have been equally impossible to imagine the Berlin Wall coming down and the Soviet Union collapsing. “Compared to that, repealing Obamacare and abolishing the I.R.S. ain’t all that tough,” Cruz said. Then he asked the audience members, most of whom weren’t born when Reagan left office, to text the words “Constitution” or “imagine” to the number 33733.","49","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"What did that mean? Most likely that Cruz intends to run as the Howard Dean of the religious right—a tub-thumping insurgent who uses social media to outmaneuver better-financed rivals. Speaking on Fox News, Joe Trippi, the Democratic strategist who ran Dean’s campaign in 2004, said after the speech, “I thought he did a great job.” Ed Rollins, the veteran Republican operative who was once Ronald Reagan’s campaign manager, was equally impressed. He raised the prospect of Cruz winning the Texas primary, which will take place next March, and emerging as a serious contender.","50","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"That’s looking a long way ahead, and Cruz has a lot of ground to make up. In the latest CNN/ORC poll of Republican-leaning voters, just four per cent of respondents picked him, placing him eighth in the G.O.P. field. But the Texan terror does have the first-mover advantage, and, for one day, at least, he made the most of it.","51","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"Update: In describing Senator Cruz’s aggressive actions during his first year in the Senate, I originally used the word “uppity,” which means, according to Webster’s, “acting as if you are more important than you really are, do not have to do what you are told to do, etc.” However, the word also has some disturbing historical connotations that I overlooked, and in applying it to a Latino politician, I goofed. If I gave any offense, however inadvertently, I am sorry.","52","http://www.newyorker.com/news/john-cassidy/can-you-imagine-ted-cruz-as-president"
"Reince Priebus, the Republican National Committee chairman, wants to inject more discipline into his party’s 2016 Presidential primaries, and while it’s easy to empathize, there are also reasons to regard that prospect with something like dread. Priebus’s memories of 2012, when the competition was intense and curiously entertaining, are by his own admission a little nightmarish. As he told the Washington Post’s Dan Balz and Philip Rucker, the Republican debates, in particular, were “an embarrassment and ridiculous.”","January 21, 2015","53","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"This time, the Party is aiming to keep things under control by limiting the number of debates to nine and exercising ideological caution in its choice of interlocutors; MSNBC, which has a reputation for left-leaning partisanship, will not be invited to host a debate. “It means that there’s even a greater responsibility on the national party to contain a process that could get out of control,” Priebus said, with artful understatement.","54","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"Why then should there be a feeling of angst? It may be because, despite Priebus’s brave hope to “contain” the process, the perpetual-political-motion machine—the Iowa caucuses, the New Hampshire and South Carolina primaries, the attempts to “front load” early voting—will run with or without much direction from a legacy political party. The idea that the major parties should have a role as gatekeepers, as a shield against the excesses and illusions of pure democracy, seems almost quaint when the largest field ever may be at the starting gate. By some estimates, as many as twenty-five men and women, few with the benefit of any popular support, are giving the race for the Republican nomination serious thought.","55","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"In the early nineteen-nineties, Alan Ehrenhalt, the former editor of Governing magazine, described a phenomenon that was already becoming obvious: candidates for public office were bypassing party machinery and simply nominating themselves—self-selected lone wolves who attracted loyal freelancers who were willing to work for a cause and raise a lot of money. Sometimes, they prevailed. In “The United States of Ambition: Politicians, Power, and the Pursuit of Office,” Ehrenhalt focussed on state and local races, but his argument encompassed national candidates, too, and as a general rule it could describe many people in politics who have ambition, a lot of free time, communication skills, a personal fortune or wealthy backers, and no obvious qualifications (either by training or experience) to deal with the real world beyond America’s borders.","56","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"Because the first Republican debate is in August, seven months from now, the Party has time to work out the delicate question of who to take seriously. August also happens to be the month of the notoriously meaningless Ames, Iowa, straw poll, which in 2011 was portrayed as a dramatic turning point by the victor, Representative Michele Bachmann, who said afterward, “What we saw happen today is the very first step toward taking the White House in 2012, and you have just sent a message that Barack Obama will be a one-term president.” The Ames poll probably prompted former Minnesota Governor Tim Pawlenty, who finished third, to make a premature exit from the race. But then, anyone who gets frightened off by a summer straw poll should never compete in Presidential politics.","57","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"Earlier that summer, a marketing expert named Mark McNeilly wrote about the art and science of “positioning,” the next stage in the Presidential-election cycle. In the commercial world, positioning means showing why the attributes of Tide have a broader appeal than the promises of Wisk. In politics, potential candidates employ gamesmanship and salesmanship to claim narrow territory on issues where a single misstep can be your undoing—they try to find a safe position without actually saying too much.","58","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"Indeed, only minuscule differences are visible in the positions of three potential candidates who’ve addressed immigration (none dare speak of “amnesty”): Jeb Bush, who co-wrote a book called “Immigration Wars” with the Goldwater Institute’s Clint Bolick, argues for a narrow path to “legalization” (not citizenship) while encouraging the influx of highly skilled workers. Rick Perry’s main theme, since he ran for President in 2012, has been making the borders less porous, but he’s also made an effort to protect his position with Latino voters. In a Q&A with the Wall Street Journal the other day, he said, “Americans want to have a thoughtful process in place, following the rule of law to allow people to immigrate to this country . . . in a legal way”—a position with which it’s hard to take issue. Marco Rubio, who has modified if not changed his position, now emphasizes the borders, too. Rubio may emerge as the grandmaster of positioning in general; not long ago, he spoke to CBS and said, “The future is now. It’s here. It has arrived. And we need new ideas and new thinking, and quite frankly a new generation of leadership.”","59","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
"After that, it’s hard to imagine what comes next with an array of candidates that could include, in alphabetical order, Bachmann (again), Ben Carson, Chris Christie, Ted Cruz, Mike Huckabee, Bobby Jindal, Rand Paul, Mitt Romney, Rick Santorum, and Scott Walker, among others. Or perhaps, adopting the Priebus long view, it’s not so hard to imagine what comes next.","60","http://www.newyorker.com/news/daily-comment/g-o-p-s-2016-position-plays-republican-primaries"
